id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43778429,ASAKUSA/SKYTREE BEAUTIFUL HOUSE/PARKING,349851282,Hideyuki,,Sumida Ku,35.70358,139.80355,Entire home/apt,14500,3,29,2020-12-27,1.99,1,62,20,M130026277
43779937,TOKYO★Perfect Location in IKEBUKURO★MAX6★WIFI,239049998,Haru,,Toshima Ku,35.72518,139.71663,Entire home/apt,4797,3,10,2020-10-30,0.81,4,77,8,M130012838
43780988,自分のお家に帰ってきたような、居心地の良さをめざしています。無料朝食付きになりました！,302704962,弥生,,Edogawa Ku,35.66985,139.86046,Private room,7229,1,1,2020-08-19,0.07,2,101,0,Hotels and Inns Business Act | 江戸川保健所 | 19江衛環01第92号
43783886,7min walk from Ryogoku station♪ 6 ppl max!,343838705,Yutarou,,Sumida Ku,35.69487,139.80159,Private room,12000,1,0,,,3,364,0,Hotels and Inns Business Act | 墨田区保健所長 西塚 至 | ３１墨福衛生環第３０４号
43784076,7min walk from Ryogoku station♪ 6 ppl max!,343838705,Yutarou,,Sumida Ku,35.69582,139.80192,Private room,12000,1,0,,,3,364,0,Hotels and Inns Business Act | 墨田区保健所長 西塚 至 | ３１墨福衛生環第３０４号
43784718,Twin Room with Terrace,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,3279,1,1,2021-05-03,0.20,8,270,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43784846,Standard Double Room,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,2914,1,15,2021-07-18,1.02,8,270,10,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43784913,Triple Room,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,4179,1,14,2021-08-05,0.93,8,269,10,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43785030,A Room for 4 People,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,7100,1,2,2020-10-31,0.15,8,239,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43785184,Superior Family Room with Private Bathroom,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,5829,1,57,2021-02-22,3.77,8,243,43,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43785325,Family Room with Private Bathroom,349703336,Time Sharing Stay,,Taito Ku,35.71612,139.79471,Private room,10893,1,73,2020-08-05,4.82,8,248,58,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43787505,10MIN WALK TAKADANOBABA/3LDK+2 toilets/MAX 12 ppls,206972961,Sayuri,,Shinjuku Ku,35.71392,139.69629,Entire home/apt,17286,1,1,2021-01-01,0.11,4,204,1,M130025656
43791685,Bed in 4 Bed Mixed Dormitory Room,349703336,Time Sharing Stay,,Taito Ku,35.71617,139.79471,Shared room,1775,1,2,2021-07-18,0.16,8,270,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10003号
43793333,④2020年新築貸切/クイーンベッド/モダンバスルーム/Rain showerサンシャインシティ３分,107735413,Yuko&Nick,,Toshima Ku,35.73113,139.72567,Private room,4871,1,71,2021-01-11,4.62,5,359,67,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 元豊池保衛環き第221号
43794088,Near Takadanobaba Sta/long term OK#c05,343260629,髙木,,Shinjuku Ku,35.71546,139.69869,Entire home/apt,2486,2,0,,,25,355,0,M130024961
43794281,Near Takadanobaba Sta/long term OK#e01,343260629,髙木,,Shinjuku Ku,35.71383,139.69917,Entire home/apt,2486,2,0,,,25,273,0,M130025806
43795295,Near Takadanobaba Sta/long term OK#e05,343260789,Rinko,,Shinjuku Ku,35.71481,139.69738,Entire home/apt,2486,2,5,2021-09-03,0.40,26,273,4,M130024989
43795408,Near Takadanobaba Sta/long term OK#e07,343260789,Rinko,,Shinjuku Ku,35.71312,139.69948,Entire home/apt,2486,2,2,2020-10-25,0.17,26,362,2,M130025811
43795480,Near Takadanobaba Sta/long term OK#e08,343260789,Rinko,,Shinjuku Ku,35.71432,139.6992,Entire home/apt,2486,2,0,,,26,334,0,M130025817
43806194,Near Takadanobaba Sta/long term OK#e10,343260789,Rinko,,Shinjuku Ku,35.71334,139.69712,Entire home/apt,2486,2,1,2021-09-22,1,26,362,1,M130025819
43806228,Near Takadanobaba Sta/long term OK#e11,343260789,Rinko,,Shinjuku Ku,35.71347,139.69946,Entire home/apt,2486,2,0,,,26,273,0,M130025820
43806254,Near Takadanobaba Sta/long term OK#e12,343260789,Rinko,,Shinjuku Ku,35.71303,139.69781,Entire home/apt,2486,2,0,,,26,351,0,M130025821
43806269,Near Takadanobaba Sta/long term OK#e13,343260789,Rinko,,Shinjuku Ku,35.71458,139.6991,Entire home/apt,2486,2,0,,,26,362,0,M130025822
43806285,Near Takadanobaba Sta/long term OK#e14,343260789,Rinko,,Shinjuku Ku,35.71498,139.69899,Entire home/apt,2486,2,5,2021-09-26,0.80,26,273,5,M130025823
43806306,Near Takadanobaba Sta/long term OK#e15,343260789,Rinko,,Shinjuku Ku,35.71463,139.69896,Entire home/apt,2486,2,2,2021-03-23,0.16,26,350,1,M130025824
43806325,Near Takadanobaba Sta/long term OK#e16,343260789,Rinko,,Shinjuku Ku,35.71503,139.69938,Entire home/apt,2486,2,1,2021-02-05,0.13,26,273,1,M130025825
43806352,Near Takadanobaba Sta/long term OK#e18,343260789,Rinko,,Shinjuku Ku,35.71318,139.69763,Entire home/apt,2486,2,4,2021-09-13,2.93,26,357,4,M130025827
43806361,Near Takadanobaba Sta/long term OK#e19,343260789,Rinko,,Shinjuku Ku,35.71475,139.69928,Entire home/apt,2486,2,1,2021-08-16,0.65,26,273,1,M130025828
43806377,Near Takadanobaba Sta/long term OK#e20,343260789,Rinko,,Shinjuku Ku,35.71354,139.6994,Entire home/apt,2486,2,1,2021-03-27,0.16,26,344,1,M130025829
43807712,"Iriya Cozy Apartment, 1mn from station, Ueno10walk",130366873,Jenny,,Taito Ku,35.71845,139.78507,Entire home/apt,35571,1,1,2021-04-17,0.18,4,88,1,M130019235
43808609,"Weekly & Monthly discount, Iriya Cozy Apartment 3F",130366873,Jenny,,Taito Ku,35.71855,139.78535,Entire home/apt,35571,1,0,,,4,88,0,M130015143
43808724,"Weekly&Monthly Discount, Iriya Cozy Apartment 4F",130366873,Jenny,,Taito Ku,35.72057,139.7854,Entire home/apt,35571,1,0,,,4,88,0,M130015146
43820520,★Shinjuku 9min New Apt. / 30sqm / Free Wi-Fi,350421629,Onaka,,Nakano Ku,35.68658,139.67563,Entire home/apt,4514,2,4,2021-05-01,0.29,3,90,3,M130026389
43821444,自分のお家に帰ってきたような心地よさを感じてください。無料朝食付きになりました！,302704962,弥生,,Edogawa Ku,35.66917,139.86123,Private room,5686,1,0,,,2,177,0,Hotels and Inns Business Act | 江戸川保健所 | 19江衛環01第92号
43823254,Next to Roppongi!3min walk from the station!,350432177,Akari,,Minato Ku,35.66787,139.73952,Entire home/apt,5793,2,8,2021-07-26,1.48,1,343,8,M130026283
43836484,Azabudai/1 Bedroom Apartment + Study,350447297,Oakwood Apartments,,Minato Ku,35.65842,139.74448,Entire home/apt,29700,1,2,2021-04-15,0.83,2,0,2,M130014313
43849992,Oakwood Apartments Azabudai/Standard Studio,350447297,Oakwood Apartments,,Minato Ku,35.65979,139.74245,Entire home/apt,24200,1,1,2021-01-19,0.12,2,0,1,M130007674
43850738,ワークデスクあり！５階α｜押上駅徒歩２分｜WiFi無制限｜帰国者OK｜スーパー＆スカイツリー３分,299176279,Nao,,Sumida Ku,35.70701,139.81436,Entire home/apt,4943,1,10,2021-09-18,0.92,10,8,10,M130017189
43850947,Private inn that can accommodate up to 9 people.,342971176,Yume,,Itabashi Ku,35.74403,139.70692,Entire home/apt,7471,1,4,2021-01-01,0.31,14,92,3,Hotels and Inns Business Act | 東京都板橋区保健所 | 2板保生環き第8号
43852098,【新宿24】飲み会にも最適☆広々新宿パーティースペース＆宿泊,305354548,Tomoyuki,,Shinjuku Ku,35.69401,139.70846,Entire home/apt,11429,1,42,2021-03-24,2.78,12,25,39,M130005395
43852126,最寄り駅 徒歩4分 WiFi 、秋葉原・上野・浅草／スカイツリーアクセス良好！#KH03,345181897,Jongheon,,Koto Ku,35.69428,139.82496,Entire home/apt,2255,1,24,2020-12-13,1.57,1,0,22,Hotels and Inns Business Act | 東京都 江東区保健所 | 2江健生環き第26号
43853098,【女性専用個室】ゆったりシングルルーム！近隣最高最強コスパ♪龍馬池袋☆,222957317,楓子,,Toshima Ku,35.735831747482386,139.71288094323498,Private room,2451,1,6,2021-07-31,0.52,3,165,6,Hotels and Inns Business Act | 東京都豊島区池袋保健所 | 2豊池保衛環き第28号
43855005,＃３F☆2min to Central shibuya☆ - Free pocket WiFi,94437036,宝,,Shibuya Ku,35.65648,139.69236,Entire home/apt,14143,2,0,,,1,93,0,M130000342
43855116,colorfulhousejapan,350757770,Yuki,,Toshima Ku,35.73744,139.71334,Entire home/apt,9429,2,19,2020-07-30,1.23,1,0,14,M130014818
43883319,駅徒歩1分/コロナ対策万全/女子会に最適/都営三田線白山駅徒歩1分/最大6名/広々/デザイナーズ,324780799,Inn,,Bunkyo Ku,35.71924,139.75056,Entire home/apt,3980,1,24,2020-12-02,1.75,6,92,21,M130026311
43884960,Oakwood Nishi Shinjuku/Studio Superior,350437952,Oakwood Apartments,,Shinjuku Ku,35.69506,139.69567,Entire home/apt,17286,1,0,,,2,0,0,M130026151
43885384,New Open! Special price/10min to Shinjuku by train,326069926,Rieko,,Shinjuku Ku,35.71241,139.68386,Entire home/apt,50000,1,18,2021-06-10,1.34,1,55,16,M130025402
43887300,Oakwood Nishi Shinjuku/1BR Studio Superior,350437952,Oakwood Apartments,,Shinjuku Ku,35.69679,139.69557,Entire home/apt,24436,1,0,,,2,0,0,M130026171
43915675,东京喜舍Hotel 家庭房0NE,347507081,认证手机用户8255,,Katsushika Ku,35.74349,139.86061,Entire home/apt,6900,1,6,2020-12-17,0.49,6,89,5,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第391号
43918414,TA101/Asakusa: Max 5 ppl/Free Pick up,71395336,Taketo Stay,,Taito Ku,35.72164,139.79622,Private room,20949,1,0,,,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43930996,Fully Furnished Stay/Work Convenient Area+Netflix,16972733,Dais,,Shinagawa Ku,35.61714,139.74361,Entire home/apt,11000,1,14,2021-07-03,2.15,10,65,14,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第101号
43931507,New Clean Apt for 4 people w/Convenient Access!,16972733,Dais,,Sumida Ku,35.69381,139.80235,Entire home/apt,4657,1,4,2021-04-18,0.79,10,90,4,Hotels and Inns Business Act | 東京都墨田区保健所 | ２墨福衛生環第２２号
43931705,Premium Stylish Unique 2 bedroom flat at Meguro.,105400983,Taka,,Meguro Ku,35.63047,139.70672,Entire home/apt,20000,30,0,,,2,262,0,M130009456
43931872,goto対象・東京の広い一軒家貸切、接触なしの無人チェックイン＆消毒液設置、交通便利、スーパー至近,349615315,Kaoru,,Kita Ku,35.74359,139.72414,Entire home/apt,9999,3,0,,,1,67,0,Hotels and Inns Business Act | 東京都北区保健所 | 31北健生環き第68号
43934132,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 21,230910892,Risa & Kei,,Shinjuku Ku,35.69824,139.70584,Entire home/apt,3586,5,6,2021-05-09,0.41,10,51,5,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第276号
43947125,"Next to Haneda!MAX 10 people, 1MinFromSta!",351908146,Nao,,Ota Ku,35.55084,139.74751,Entire home/apt,6511,2,8,2021-02-02,0.59,1,365,6,Special Economic Zoning Act | ２健生発第10493号
43948345,TA201:  Maximum 3 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.72165,139.79616,Private room,11520,1,1,2020-07-20,0.07,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43948821,TA202:  Maximum 3 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.72103,139.79602,Private room,11520,1,0,,,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43949137,TA205:  Maximum 7 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.72308,139.79395,Private room,20949,1,0,,,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43949495,TA301&302:  Maximum 6 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.72136,139.79401,Private room,16457,1,0,,,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43949710,TA303&306:  Maximum 6 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.7219,139.79604,Private room,16457,1,0,,,8,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43949846,TA305&307:  Maximum 6 ppl/Free Pick-Up,71395336,Taketo Stay,,Taito Ku,35.72113,139.79613,Private room,16457,1,1,2020-10-31,0.09,8,0,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10024号
43950473,山手線田端駅から徒歩5分、とても便利な場所です,155828379,永貫,,Kita Ku,35.74167,139.76173,Entire home/apt,18000,2,0,,,2,180,0,M130026215
43951045,⑤2020新築　まるまる貸切クイーンベッド　大塚/池袋　Netflix見放題 サンシャインシティ３分,107735413,Yuko&Nick,,Toshima Ku,35.73056,139.72351,Entire home/apt,4699,1,9,2021-07-06,3.38,5,305,9,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第221号
43962304,Villa near Ueno/Asakusa  2min komagome station102,352100261,Lions,,Toshima Ku,35.73543,139.74435,Entire home/apt,50000,1,18,2020-10-30,1.38,5,23,16,M130010036
43965911,Koto City Home (Sarue Guest House),35428850,Hisayo(Sue),,Koto Ku,35.68639,139.8154,Private room,4626,1,0,,,1,74,0,Hotels and Inns Business Act | 東京都江東区保健所 | 31江健生環き第137号
43965940,WHOLE HOUSE / St. 5 min. /Fully renovated/13 ppl,322519655,Naoko,,Sumida Ku,35.72668,139.82299,Entire home/apt,8286,5,15,2021-01-31,1.00,1,362,10,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第413号
43976291,★Foreigners welcome★Airport transfer SRV★Free WiFi,41891471,Hiroki,,Ota Ku,35.56246,139.72712,Entire home/apt,3000,1,9,2021-02-05,0.64,18,67,6,M130023954
43980342,"Hanshe103@Skytree 6PPL,3Mins to St.,Wifi/Coupons",342819312,漢舎株式会社,,Sumida Ku,35.73424,139.8224,Entire home/apt,6000,3,0,,,14,179,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第45号
43980551,"Hanshe202@Skytree 6PPL,3Mins to St.,Wifi/Coupons",342819312,漢舎株式会社,,Sumida Ku,35.73424,139.8224,Entire home/apt,6000,3,2,2020-11-15,0.22,14,179,2,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第45号
43980809,"Hanshe203@Skytree 6PPL,3Mins to St.,Wifi/Coupons",342819312,漢舎株式会社,,Sumida Ku,35.73424,139.8224,Entire home/apt,6000,3,0,,,14,179,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第45号
43980891,"Hanshe301@Skytree 8PPL,3Mins to St.,Wifi/Coupons",342819312,漢舎株式会社,,Sumida Ku,35.73424,139.8224,Entire home/apt,8000,3,0,,,14,173,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第45号
43981300,"Hanshe302@Skytree 8PPL,3Mins to St.,Wifi",342819312,漢舎株式会社,,Sumida Ku,35.73424,139.8224,Entire home/apt,8000,3,2,2021-02-07,0.18,14,179,2,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第45号
44005633,あけぼのハウスll,348068631,並木,,Shinjuku Ku,35.70153,139.70416,Private room,18000,2,0,,,2,365,0,M130021810
44020767,【2LDK 56㎡】成田空港から京成線直通♦︎洗濯機キッチン完備のレジデンス,275205512,Randor,,Katsushika Ku,35.74452,139.83247,Entire home/apt,7778,1,1,2021-06-07,0.26,4,81,1,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第343号
44020778,新宿5分钟温馨旅馆,49474412,Dong,,Nakano Ku,35.69966,139.6752,Entire home/apt,6000,1,19,2021-07-12,1.39,9,178,18,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第316号
44021105,Marvelous Modern Large Studio: Tokyo Tower/Azabu,63345781,Yu @ IntheHood,,Minato Ku,35.65484,139.74335,Entire home/apt,9775,30,10,2021-09-07,3.66,12,35,9,M130026386
44022148,2mins->Kumegawa station/Single room/NoMeal,351743838,ﾋﾞｼﾞﾈｽﾎﾃﾙﾏｰｷｭﾘｰ,,Higashimurayama Shi,35.7486,139.47319,Private room,5940,1,0,,,2,175,0,Hotels and Inns Business Act | 東京都多摩東村山保健所長      田中   利次  | １４東保生き　第　３３　号 
44022735,2mins->Kumegawa station/Twin room/NoMeal,351743838,ﾋﾞｼﾞﾈｽﾎﾃﾙﾏｰｷｭﾘｰ,,Higashimurayama Shi,35.74854,139.47319,Private room,8910,1,1,2021-02-10,0.13,2,169,1,Hotels and Inns Business Act | 東京都多摩東村山保健所長      田中   利次  | １４東保生き　第　３３　号 
44023924,【No1-2】キッチン付き★アールデコ♡カップルにもおすすめ新築ホテルのかわいいお部屋♪,150347035,Genki,,Taito Ku,35.71385,139.79257,Private room,5979,1,11,2021-04-18,0.76,33,32,9,Hotels and Inns Business Act | 台東区台東保健所 | 30台台健生環き第332号
44024061,Bright modern apartment 1min to metro Sta. #203,158173287,静,,Shinjuku Ku,35.69883,139.70589,Entire home/apt,3900,7,0,,,16,4,0,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第126号
44024205,Refreshing modern apartment 1min to metro Sta.#202,158173287,静,,Shinjuku Ku,35.69899,139.70613,Entire home/apt,3700,14,1,2020-10-07,0.08,16,56,1,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第126号
44065550,东京喜舍hotel标准间one,347507081,认证手机用户8255,,Katsushika Ku,35.74346,139.8625,Entire home/apt,6500,1,3,2020-11-23,0.32,6,179,3,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第391号
44065770,东京喜舍酒店 大床房one,347507081,认证手机用户8255,,Katsushika Ku,35.74176,139.86089,Entire home/apt,6500,1,1,2020-08-28,0.08,6,179,0,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第391号
44065798,MyTokyoApt ~ White Terrace Multiple Rooms,131748110,Kumina,,Setagaya Ku,35.63268,139.6527,Entire home/apt,38857,1,0,,,37,365,0,M130002840
44066895,H172_New Open!5min Shibuya station ! Max4ppl! WIFI,353341352,Yousuke&Ami,,Shibuya Ku,35.65554,139.70559,Entire home/apt,10714,2,0,,,1,87,0,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第5578号
44081580,"2F/Nippori, Yanaka, Ueno, Asakusa/Max for 3, Wi-Fi",349117832,Ryouichi,,Arakawa Ku,35.7486,139.78536,Entire home/apt,3243,1,3,2021-07-15,2.50,2,327,2,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き(三)第28号
44089188,House100㎡_Shinjuku4minsUnlimitedHomeNet+PocketWIFI,270052487,Mika,,Shibuya Ku,35.67906,139.67839,Entire home/apt,7200,3,2,2021-09-09,2,1,62,2,M130029737
44090318,H174 New Open!5min Shibuya station ! Max2ppl! WIFI,353865286,Yousuke&,,Shibuya Ku,35.65584,139.7072,Entire home/apt,3825,2,18,2021-01-11,1.30,1,155,16,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第5578号
44090439,密を避けて楽しもう♪新宿エリア希少　心に灯る都会のオアシス！ #B,353009879,花園,,Shinjuku Ku,35.68973,139.71285,Private room,16100,1,3,2021-01-01,0.23,3,347,1,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第285号
44090920,密を避けて楽しもう！心に灯る都会のオアシス！無料Wi-Fi　#C,353009879,花園,,Shinjuku Ku,35.69066,139.71176,Private room,16100,1,1,2020-08-29,0.08,3,309,0,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第285号
44091472,H175 New Open!5min Shibuya station ! Max2ppl! WIFI,353889329,Yousuke&,,Shibuya Ku,35.6578,139.70634,Entire home/apt,3825,2,17,2021-05-30,1.27,1,170,15,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第5578号
44092093,H176 New Open!5min Shibuya station ! Max4ppl!,353900931,Yousuke&,,Shibuya Ku,35.65554,139.70702,Entire home/apt,3655,2,12,2021-08-04,0.85,1,153,9,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第5578号
44105089,【Repos 押上】南国リゾートモチーフの最高民泊！スカイツリーすぐそば！週末はお早めにお願いします,349704049,Chika,,Sumida Ku,35.7052,139.81574,Private room,30000,1,67,2020-10-11,4.86,3,90,58,M130025166
